id,region,name,category,url,strict-transport-security,x-frame-options,x-content-type-options,content-security-policy,x-permitted-cross-domain-policies,referrer-policy,clear-site-data,cross-origin-embedder-policy,cross-origin-opener-policy,cross-origin-resource-policy,cache-control
404,Hessen,Theologische H Ewersbach in Dietzhölztal (Theol. H),Private,Th-ewersbach.de,False,False,False,False,False,False,False,False,False,False,False
412,Bayern,Augustana-H Neuendettelsau (Theol. H),Private,www.augustana.de,False,False,False,False,False,False,False,False,False,False,True
411,Bayern,H für Philosophie München (Theol. H),Private,www.hfph.de,False,True,True,True,False,False,False,False,False,False,True
408,Baden-Württemberg,Hochschule der Bundesagentur für Arbeit in Mannheim (FH),Public,www.hdba.de,True,True,True,True,True,True,False,True,True,True,True
410,Nordrhein-Westfalen,"Deutsche Hochschule der Polizei, Münster (U)",Public,www.dhpol.de,True,True,True,False,False,False,False,False,False,False,True
409,Brandenburg,HMU Health and Medical University Potsdam (U),Private,www.health-and-medical-university.de,True,True,True,True,False,True,False,False,False,False,True
413,Hessen,Phil.-Theol. H Frankfurt a.M. (Theol. H),Private,www.sankt-georgen.de,False,False,False,False,False,False,False,False,False,False,False
415,Hessen,Freie Theologische H (FTH) Gießen (Theol. H),Private,Www.fthgiessen.de,True,True,True,False,False,False,False,False,False,False,True
416,Baden-Württemberg,PH Freiburg i.Br.,Public,www.ph-freiburg.de,True,True,True,True,False,False,False,False,False,False,True
414,Hessen,Theol. Fakultät Fulda (Theol. H),Private,www.thf-fulda.de,False,False,False,False,False,True,False,False,False,False,True
418,Baden-Württemberg,PH Karlsruhe,Public,www.ph-karlsruhe.de,True,False,False,True,False,False,False,False,False,False,True
420,Baden-Württemberg,PH Schwäbisch Gmünd,Public,www.ph-gmuend.de,False,False,True,False,False,False,False,False,False,False,True
421,Baden-Württemberg,PH Weingarten,Public,www.ph-weingarten.de,True,True,True,False,False,True,False,False,False,False,True
419,Baden-Württemberg,PH Ludwigsburg,Public,www.ph-ludwigsburg.de,True,True,True,False,False,True,False,False,False,False,True
422,Nordrhein-Westfalen,H für Kirchenmusik Herford-Witten (Theol. H),Private,www.hochschule-kirchenmusik.de,True,False,True,True,False,True,False,False,False,False,False
424,Nordrhein-Westfalen,Theol. Fakultät Paderborn (Theol. H),Private,www.thf-paderborn.de,False,False,False,False,False,False,False,False,False,False,True
426,Baden-Württemberg,Duale Hochschule Baden-Württemberg,Public,www.dhbw.de,True,True,True,False,False,False,False,False,False,False,False
417,Baden-Württemberg,PH Heidelberg,Public,www.ph-heidelberg.de,True,True,True,False,False,False,False,False,False,False,True
427,Baden-Württemberg,AKAD Hochschule Stuttgart (Fern-FH),Private,www.akad.de,False,True,True,False,False,True,False,False,False,False,True
425,Nordrhein-Westfalen,Kölner H für Katholische Theologie (Theol. H),Private,www.khkt.de,False,True,True,False,False,True,False,False,False,False,True
428,Hamburg,Berufliche Hochschule Hamburg (FH),Public,bhh.hamburg.de,True,False,False,False,False,False,False,False,False,False,False
429,Hamburg,MSH Medical School Hamburg (FH),Private,www.medicalschool-hamburg.de,True,True,True,True,False,False,False,False,False,False,True
430,Hessen,Hochschule Geisenheim University (FH),Public,www.hs-geisenheim.de,True,True,True,True,False,False,False,False,False,False,True
423,Nordrhein-Westfalen,Phil.-Theol. H Münster (Theol. H),Private,www.pth-muenster.de,False,False,False,False,False,False,False,False,False,False,True
433,Sachsen,Hochschule Meißen (FH) und Fortbildungszentrum (Verw-FH),Public,www.hsf.sachsen.de,True,True,True,False,False,True,False,False,False,False,True
434,Sachsen-Anhalt,Theol. H Friedensau (Theol. H),Private,www.thh-friedensau.de,False,False,False,False,False,False,False,False,False,False,True
432,Thüringen,Duale Hochschule Gera-Eisenach in Eisenach (FH),Public,www.dhge.de,False,False,False,False,False,False,False,False,False,False,True
435,Berlin,"Europ. School of Management and Technology, Berlin (U)",Private,esmt.berlin,True,True,True,False,False,False,False,False,False,False,True
437,Nordrhein-Westfalen,U Duisburg-Essen,Public,www.uni-due.org,False,False,False,False,False,False,False,False,False,False,False
438,Rheinland-Pfalz,TU Kaiserslautern,Public,rptu.de,True,False,True,True,False,False,False,False,False,False,True
431,Hessen,Wilhelm Büchner Hochschule Darmstadt (Fern-FH),Private,www.wb-fernstudium.de,False,True,True,False,False,False,False,False,False,False,False
439,Bayern,H für Musik und Theater München (Kunst-H),Public,www.hmtm.de,False,False,True,False,False,False,False,False,False,False,True
440,Saarland,Hochschule für Musik Saarbrücken (Kunst-H),Public,www.hfmsaar.de,False,False,False,False,False,True,False,False,False,False,True
441,Baden-Württemberg,Technische Hochschule Ulm (FH),Public,studium.hs-ulm.de,False,False,False,False,False,False,False,False,False,False,False
436,Niedersachsen,Medizinische H Hannover (U),Public,www.mhh.de,True,True,True,True,False,False,False,False,False,False,True
442,Baden-Württemberg,SRH Hochschule Heidelberg (FH),Private,www.srh-hochschule-heidelberg.de,True,False,True,False,False,False,False,False,False,False,False
447,Thüringen,IU Internationale Hochschule Erfurt in Mannheim (FH),Private,www.iu.de,True,True,True,True,False,False,False,False,False,False,False
444,Brandenburg,FH für Finanzen Brandenburg Königs Wusterhausen (Verw-FH),Public,fhf.brandenburg.de,False,False,False,False,False,False,False,False,False,False,True
448,Nordrhein-Westfalen,H für Ökonomie und Management Essen,Private,www.fom.de,True,True,True,False,False,True,False,False,False,False,True
445,Hessen,Luth.-Theologische H Oberursel (Theol. H),Private,lthh.de,True,False,False,False,False,False,False,False,False,False,True
443,Bayern,H für angewandte Wissenschaften Würzburg-Schweinfurt in Schweinfurt (FH),Public,www.thws.de,True,True,True,False,False,True,False,False,False,False,True
446,Rheinland-Pfalz,Theol. Fakultät Trier (Theol. H),Private,Theologie-trier.de,True,False,True,False,False,True,False,False,False,False,True
450,Brandenburg,EU European University of Applied Sciences in Mannheim (FH),Private,www.ue-germany.com,True,True,True,True,False,True,False,False,False,False,True
449,Nordrhein-Westfalen,International School of Management Dortmund in Stuttgart (FH),Private,www.ism.de,False,False,False,False,False,False,False,False,False,False,False
451,Berlin,IB Hochschule für Gesundheit und Soziales Berlin in Stuttgart (FH),Private,www.ib-hochschule.de,False,False,True,False,False,False,False,False,False,False,True
453,Berlin,Mediadesign Hochschule Berlin in München (FH),Private,www.mediadesign.de,False,True,True,False,False,False,False,False,False,False,True
452,Berlin,VICTORIA - Internationale Hochschule Berlin in Baden Baden (FH),Private,www.victoria-hochschule.de,True,True,True,False,False,False,False,False,False,False,True
455,Berlin,Deutsche Hochschule für Gesundheit und Sport Berlin in Ismaning (FH),Private,www.dhgs-hochschule.de,False,False,False,False,False,False,False,False,False,False,False
454,Nordrhein-Westfalen,FH des Mittelstandes (FHM) in Bamberg (FH),Private,www.fh-mittelstand.de,False,False,True,False,False,False,False,False,False,False,True
457,Nordrhein-Westfalen,Europäische FH (EUFH) in Rostock (FH),Private,www.eufh.de,False,True,True,False,False,False,False,False,False,False,True
458,Nordrhein-Westfalen,"Hochschule des Bundes für öffentliche Verwaltung, FB Bundeswehrverwaltung in Mannheim",Public,www.hsbund.de,True,True,True,False,True,True,False,False,False,False,True
456,Brandenburg,HSD Hochschule Döpfer Köln in Regensburg (FH),Private,www.hs-doepfer.de,False,True,True,False,False,False,False,False,False,False,True
393,Niedersachsen,Polizeiakademie Niedersachsen,Public,www.pa.polizei-nds.de,False,False,False,False,False,False,False,False,False,False,False
